 0.2081E+03 0.2129E+03 0.2099E+03 0.2136E+03 0.2160E+03 0.2153E+03 0.2053E+03 0.2036E+03 0.2006E+03 0.1921E+03 0.1826E+03 0.1814E+03 0.1704E+03 0.1518E+03 0.1445E+03 0.1333E+03 0.1125E+03 0.9615E+02 0.8950E+02 0.6935E+02 0.5526E+02 0.4819E+02 0.3540E+02 0.2072E+02 0.4833E+01 -.9158E+00 -.1936E+02 -.3348E+02 -.5277E+02 -.6906E+02 -.8669E+02 -.1081E+03 -.1252E+03 -.1303E+03 -.1448E+03 -.1546E+03 -.1616E+03 -.1700E+03 -.1838E+03 -.1895E+03 -.1978E+03 -.2142E+03 -.2239E+03 -.2325E+03 -.2402E+03 -.2499E+03 -.2569E+03 -.2634E+03 -.2629E+03 -.2672E+03 -.2663E+03 -.2671E+03 -.2661E+03 -.2630E+03 -.2628E+03 -.2577E+03 -.2492E+03 -.2478E+03 -.2428E+03 -.2355E+03 -.2179E+03
0.2109E+03 0.2121E+03 0.2077E+03 0.2148E+03 0.2134E+03 0.2101E+03 0.2025E+03 0.1994E+03 0.1929E+03 0.1851E+03 0.1880E+03 0.1761E+03 0.1594E+03 0.1502E+03 0.1453E+03 0.1248E+03 0.1065E+03 0.9928E+02 0.8624E+02 0.6799E+02 0.5928E+02 0.5283E+02 0.3460E+02 0.1699E+02 0.1382E+02 -.5214E+01 -.2223E+02 -.3380E+02 -.4660E+02 -.6842E+02 -.9293E+02 -.1071E+03 -.1246E+03 -.1384E+03 -.1508E+03 -.1589E+03 -.1665E+03 -.1767E+03 -.1869E+03 -.1899E+03 -.2078E+03 -.2201E+03 -.2281E+03 -.2400E+03 -.2486E+03 -.2589E+03 -.2672E+03 -.2727E+03 -.2729E+03 -.2777E+03 -.2758E+03 -.2820E+03 -.2747E+03 -.2773E+03 -.2724E+03 -.2732E+03 -.2628E+03 -.2610E+03 -.2527E+03 -.2487E+03 -.2364E+03
0.1989E+03 0.2037E+03 0.2112E+03 0.2062E+03 0.2094E+03 0.2051E+03 0.2004E+03 0.1942E+03 0.1846E+03 0.1868E+03 0.1808E+03 0.1687E+03 0.1596E+03 0.1529E+03 0.1382E+03 0.1167E+03 0.1121E+03 0.9618E+02 0.7899E+02 0.6739E+02 0.6467E+02 0.4628E+02 0.3492E+02 0.2576E+02 0.1245E+02 -.9832E+01 -.1951E+02 -.2818E+02 -.5400E+02 -.8223E+02 -.8611E+02 -.1098E+03 -.1291E+03 -.1408E+03 -.1510E+03 -.1609E+03 -.1700E+03 -.1817E+03 -.1839E+03 -.1931E+03 -.2134E+03 -.2230E+03 -.2353E+03 -.2469E+03 -.2566E+03 -.2673E+03 -.2758E+03 -.2886E+03 -.2861E+03 -.2882E+03 -.2893E+03 -.2948E+03 -.2916E+03 -.2880E+03 -.2824E+03 -.2780E+03 -.2705E+03 -.2694E+03 -.2593E+03 -.2600E+03 -.2414E+03
0.1996E+03 0.1951E+03 0.2001E+03 0.2060E+03 0.2073E+03 0.2002E+03 0.1979E+03 0.1909E+03 0.1890E+03 0.1803E+03 0.1716E+03 0.1644E+03 0.1605E+03 0.1453E+03 0.1268E+03 0.1223E+03 0.1103E+03 0.9328E+02 0.7877E+02 0.7646E+02 0.6552E+02 0.4860E+02 0.3812E+02 0.2725E+02 0.1014E+02 -.9310E+01 -.1133E+02 -.3939E+02 -.5735E+02 -.7191E+02 -.9309E+02 -.1177E+03 -.1291E+03 -.1386E+03 -.1527E+03 -.1649E+03 -.1696E+03 -.1782E+03 -.1869E+03 -.2044E+03 -.2168E+03 -.2248E+03 -.2434E+03 -.2526E+03 -.2665E+03 -.2812E+03 -.2918E+03 -.2944E+03 -.2995E+03 -.3006E+03 -.3015E+03 -.3031E+03 -.3009E+03 -.3033E+03 -.2923E+03 -.2873E+03 -.2828E+03 -.2840E+03 -.2744E+03 -.2635E+03 -.2555E+03
0.1909E+03 0.1998E+03 0.1946E+03 0.1968E+03 0.1998E+03 0.1956E+03 0.1994E+03 0.1910E+03 0.1846E+03 0.1783E+03 0.1701E+03 0.1626E+03 0.1526E+03 0.1384E+03 0.1310E+03 0.1203E+03 0.1036E+03 0.9341E+02 0.8985E+02 0.7844E+02 0.6319E+02 0.5648E+02 0.4730E+02 0.2659E+02 0.4007E+01 0.2554E+01 -.1728E+02 -.4296E+02 -.5805E+02 -.7333E+02 -.9431E+02 -.1194E+03 -.1225E+03 -.1418E+03 -.1500E+03 -.1625E+03 -.1722E+03 -.1819E+03 -.1895E+03 -.2104E+03 -.2168E+03 -.2411E+03 -.2606E+03 -.2671E+03 -.2823E+03 -.2959E+03 -.3056E+03 -.3093E+03 -.3105E+03 -.3059E+03 -.3119E+03 -.3129E+03 -.3092E+03 -.3016E+03 -.3032E+03 -.3011E+03 -.2938E+03 -.2880E+03 -.2803E+03 -.2743E+03 -.2642E+03
0.1845E+03 0.1915E+03 0.1948E+03 0.1977E+03 0.1925E+03 0.2006E+03 0.1903E+03 0.1833E+03 0.1790E+03 0.1768E+03 0.1657E+03 0.1534E+03 0.1438E+03 0.1378E+03 0.1315E+03 0.1183E+03 0.1029E+03 0.1029E+03 0.9162E+02 0.8203E+02 0.7041E+02 0.6403E+02 0.4360E+02 0.3191E+02 0.1950E+02 0.3573E+01 -.2100E+02 -.3771E+02 -.5230E+02 -.7645E+02 -.1069E+03 -.1107E+03 -.1255E+03 -.1385E+03 -.1476E+03 -.1576E+03 -.1668E+03 -.1833E+03 -.1803E+03 -.2092E+03 -.2358E+03 -.2448E+03 -.2619E+03 -.2785E+03 -.2970E+03 -.3068E+03 -.3160E+03 -.3168E+03 -.3255E+03 -.3179E+03 -.3197E+03 -.3157E+03 -.3137E+03 -.3085E+03 -.3073E+03 -.3068E+03 -.2981E+03 -.2868E+03 -.2765E+03 -.2668E+03 -.2667E+03
0.1808E+03 0.1828E+03 0.1870E+03 0.1876E+03 0.1815E+03 0.1868E+03 0.1855E+03 0.1814E+03 0.1754E+03 0.1702E+03 0.1564E+03 0.1523E+03 0.1433E+03 0.1375E+03 0.1257E+03 0.1135E+03 0.1118E+03 0.1029E+03 0.9396E+02 0.8846E+02 0.8099E+02 0.6785E+02 0.4904E+02 0.4798E+02 0.2913E+02 0.4486E+00 -.2498E+02 -.2669E+02 -.5862E+02 -.7631E+02 -.9503E+02 -.1035E+03 -.1172E+03 -.1320E+03 -.1437E+03 -.1490E+03 -.1627E+03 -.1729E+03 -.1986E+03 -.2293E+03 -.2452E+03 -.2543E+03 -.2776E+03 -.2972E+03 -.3071E+03 -.3163E+03 -.3241E+03 -.3247E+03 -.3319E+03 -.3265E+03 -.3189E+03 -.3138E+03 -.3166E+03 -.3070E+03 -.3013E+03 -.2986E+03 -.2917E+03 -.2780E+03 -.2740E+03 -.2705E+03 -.2721E+03
0.1717E+03 0.1685E+03 0.1707E+03 0.1769E+03 0.1807E+03 0.1780E+03 0.1749E+03 0.1788E+03 0.1720E+03 0.1597E+03 0.1550E+03 0.1526E+03 0.1417E+03 0.1319E+03 0.1289E+03 0.1202E+03 0.1163E+03 0.1093E+03 0.1014E+03 0.9388E+02 0.8685E+02 0.6863E+02 0.6175E+02 0.5062E+02 0.2611E+02 0.9710E+01 -.6607E+01 -.3407E+02 -.5581E+02 -.6036E+02 -.7965E+02 -.9848E+02 -.1186E+03 -.1206E+03 -.1353E+03 -.1466E+03 -.1573E+03 -.1748E+03 -.2094E+03 -.2439E+03 -.2476E+03 -.2766E+03 -.2986E+03 -.3063E+03 -.3156E+03 -.3277E+03 -.3339E+03 -.3306E+03 -.3334E+03 -.3216E+03 -.3229E+03 -.3203E+03 -.3120E+03 -.3067E+03 -.3006E+03 -.2932E+03 -.2814E+03 -.2723E+03 -.2754E+03 -.2732E+03 -.2817E+03
0.1561E+03 0.1534E+03 0.1637E+03 0.1629E+03 0.1670E+03 0.1669E+03 0.1733E+03 0.1614E+03 0.1575E+03 0.1544E+03 0.1506E+03 0.1429E+03 0.1329E+03 0.1332E+03 0.1298E+03 0.1213E+03 0.1170E+03 0.1148E+03 0.1104E+03 0.9896E+02 0.8408E+02 0.7397E+02 0.7177E+02 0.5017E+02 0.2882E+02 0.1352E+02 -.6038E+00 -.2409E+02 -.4251E+02 -.4716E+02 -.7422E+02 -.8605E+02 -.1061E+03 -.1204E+03 -.1346E+03 -.1433E+03 -.1585E+03 -.1860E+03 -.2329E+03 -.2332E+03 -.2664E+03 -.2956E+03 -.3093E+03 -.3180E+03 -.3298E+03 -.3385E+03 -.3321E+03 -.3356E+03 -.3266E+03 -.3217E+03 -.3166E+03 -.3120E+03 -.3093E+03 -.3046E+03 -.2953E+03 -.2844E+03 -.2840E+03 -.2778E+03 -.2723E+03 -.2799E+03 -.2908E+03
0.1437E+03 0.1484E+03 0.1487E+03 0.1474E+03 0.1500E+03 0.1535E+03 0.1538E+03 0.1405E+03 0.1423E+03 0.1456E+03 0.1426E+03 0.1292E+03 0.1308E+03 0.1268E+03 0.1234E+03 0.1168E+03 0.1160E+03 0.1151E+03 0.1099E+03 0.1014E+03 0.9400E+02 0.8669E+02 0.7546E+02 0.5031E+02 0.4289E+02 0.2136E+02 -.1759E+01 -.2371E+02 -.2261E+02 -.4665E+02 -.6000E+02 -.7692E+02 -.9373E+02 -.1134E+03 -.1335E+03 -.1369E+03 -.1685E+03 -.2097E+03 -.2239E+03 -.2517E+03 -.2871E+03 -.3058E+03 -.3132E+03 -.3289E+03 -.3376E+03 -.3382E+03 -.3351E+03 -.3301E+03 -.3241E+03 -.3179E+03 -.3094E+03 -.3043E+03 -.3034E+03 -.2942E+03 -.2824E+03 -.2797E+03 -.2747E+03 -.2688E+03 -.2689E+03 -.2772E+03 -.2796E+03
